Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Scope_Complexity_Numeric,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk
P3011,Dam Reinforcement,Road,High,4471750,65,44,33,6.13,0.8,213,Feasible,3,,,14247.13,1098778.46,75,77.71,644601.41,39,55.65,1156119.47,51,40.46,555683.82,23,23.06,1016566.84,25,23.11
P3012,Dam Reinforcement,Power Plant,Medium,5475156,84,39,48,0.56,0.69,232,Feasible,2,,,644.06,514566.83,23,33.15,606970.85,43,40.92,815983.62,42,25.22,2777412.64,85,50.42,760222.06,39,45.29
P3013,Highway Expansion,Bridge,Medium,3765331,69,70,93,5.06,0.71,348,Not Feasible,2,,,692.06,359890.4,35,48.36,698894.88,101,100.0,1688068.62,139,100.0,488311.24,38,43.78,530165.87,36,27.44
P3014,Smart Solar Grid,Power Plant,Low,1588158,95,56,69,8.71,0.92,369,Feasible,1,,,201.18,98585.61,49,43.63,214626.88,58,60.73,286572.86,70,34.89,842486.43,139,79.52,145886.22,53,61.22
P3015,Highway Expansion,Building,High,3630723,52,89,24,2.13,0.74,510,Feasible,3,,,1250.82,260612.22,43,76.55,524670.05,84,100.0,944559.31,95,75.52,1286010.93,136,98.05,614870.49,152,43.05
P3016,Dam Reinforcement,Building,High,4831661,50,81,91,4.26,0.99,328,Feasible,3,,,1905.55,357208.8,33,78.63,773672.5,37,100.0,1428783.16,60,61.81,1320895.94,83,88.26,951100.6,116,36.38
P3017,Dam Reinforcement,Bridge,Medium,1865139,96,57,88,9.39,0.72,587,Feasible,2,,,364.15,108269.63,42,38.41,413708.65,161,100.0,788683.45,242,90.89,262588.27,79,32.57,291889.0,63,21.77
P3018,Smart Solar Grid,Building,High,2578638,50,94,76,4.29,0.82,301,Feasible,3,,,1207.83,185976.43,20,79.43,397282.91,34,100.0,635314.55,52,82.87,687275.26,89,100.0,672788.84,106,41.15
P3019,Dam Reinforcement,Building,Medium,6384935,66,46,45,3.58,0.53,386,Borderline,2,,,2008.5,266822.97,24,42.92,927976.0,58,77.28,2042358.78,64,32.98,1503218.52,99,47.11,1644558.74,141,29.71
P3020,Highway Expansion,Road,High,4766484,51,73,25,4.41,0.83,400,Feasible,3,,,8013.72,1179990.65,126,100.0,841866.33,76,96.55,1284897.75,100,58.39,581114.65,44,41.84,878614.62,53,36.87
P3021,Smart Solar Grid,Road,Medium,3901717,78,39,35,5.19,0.93,562,Borderline,2,,,6835.27,802153.57,200,67.17,626538.5,100,45.91,1143233.63,121,33.59,546424.09,76,23.79,783367.22,66,24.54
P3022,Highway Expansion,Building,High,3211738,69,92,79,6.32,0.97,591,Borderline,3,,,1042.84,236332.82,55,80.05,539707.95,70,100.0,781347.92,91,73.35,882042.42,172,100.0,772306.88,202,55.23
P3023,Smart Solar Grid,Bridge,Medium,6692796,55,76,31,8.01,1.0,569,Not Feasible,2,,,1163.98,447519.75,30,58.55,1258059.14,179,100.0,2898799.35,210,100.0,1029408.12,63,45.52,1059009.64,87,31.98
P3024,Dam Reinforcement,Bridge,Medium,1289768,57,67,94,4.52,0.64,274,Borderline,2,,,271.56,104345.32,21,55.81,269361.73,77,100.0,560662.19,102,96.76,180630.21,34,40.75,174768.55,40,29.88
P3025,Industrial Complex,Building,Low,3639929,78,99,22,8.17,0.79,202,Not Feasible,1,,,1518.73,271328.38,14,87.14,542268.43,35,100.0,1125416.53,36,73.19,1051769.5,50,100.0,649146.17,67,41.12
P3026,Smart Solar Grid,Building,High,4133211,97,82,82,5.34,0.73,305,Feasible,3,,,1332.43,156526.4,31,71.78,678176.88,42,100.0,1059142.17,64,70.47,1474649.3,73,98.82,764716.24,94,39.6
P3027,Smart Solar Grid,Water Infra,Medium,3268185,82,73,83,3.38,0.78,468,Feasible,2,,,1552.72,493306.8,81,82.64,641358.87,100,98.69,1352725.99,148,50.98,581301.9,75,57.97,199491.43,63,74.71
P3028,Industrial Complex,Road,Medium,6755760,52,83,81,6.58,0.58,258,Not Feasible,2,,,21414.53,1553524.08,89,100.0,1115888.1,44,100.0,1895917.41,57,73.88,806922.87,29,50.75,1383507.54,40,45.64
P3029,Dam Reinforcement,Road,Low,4227544,84,49,25,7.18,0.93,174,Not Feasible,1,,,9127.41,1052054.45,65,88.81,716700.85,29,66.63,1094809.18,39,40.66,518456.08,24,27.61,845523.45,18,21.29
P3030,Highway Expansion,Bridge,Medium,2726199,54,60,38,5.58,0.95,138,Feasible,2,,,563.32,242157.47,13,44.27,479403.07,39,100.0,1239500.52,55,93.83,389257.29,16,36.41,375880.65,16,20.75
P3031,Urban Flyover,Power Plant,High,5470013,76,36,37,0.57,0.72,467,Borderline,3,,,866.54,492031.04,51,27.62,656685.08,83,40.21,990433.45,84,25.32,2550237.05,176,49.15,780626.38,72,37.69
P3032,Industrial Complex,Power Plant,Medium,5368327,93,87,99,1.7,0.64,542,Borderline,2,,,728.8,302182.68,57,74.81,627519.29,79,92.57,965919.74,94,50.53,2754902.54,215,100.0,717802.75,96,98.86
P3033,Urban Flyover,Building,Low,6071915,61,39,62,2.85,0.57,588,Feasible,1,,,1956.21,261902.16,50,39.44,907768.77,90,67.33,1858998.02,143,25.32,1585779.06,140,43.16,1457467.0,166,19.75
P3034,Dam Reinforcement,Building,High,1443945,69,39,92,2.83,0.84,465,Not Feasible,3,,,466.21,116872.57,38,35.11,238058.28,61,60.73,364287.09,84,29.33,403183.63,119,46.88,321543.43,163,22.94
P3035,Smart Solar Grid,Water Infra,Low,1021253,94,68,22,6.73,0.66,589,Feasible,1,,,414.23,132934.71,100,79.58,196376.53,126,91.32,396994.23,194,42.53,219985.25,98,59.93,74962.28,71,66.64
P3036,Smart Solar Grid,Water Infra,High,4603110,69,57,91,0.18,0.95,573,Not Feasible,3,,,1824.11,727202.18,97,69.08,746407.64,121,78.03,1978343.1,175,34.96,836560.92,111,46.94,314596.16,69,55.98
P3037,Dam Reinforcement,Bridge,Low,3276787,58,59,57,7.56,0.84,386,Feasible,1,,,529.56,216501.39,40,45.91,602056.37,87,97.19,1677618.9,162,88.8,406681.19,50,36.92,373929.14,48,26.19
P3038,Highway Expansion,Power Plant,High,3254614,88,66,87,2.65,0.82,261,Feasible,3,,,367.33,264490.49,33,52.08,346744.07,46,65.77,545204.71,47,45.75,1699170.44,90,88.09,399004.29,44,78.31
P3039,Highway Expansion,Water Infra,Medium,4852666,53,96,95,3.1,0.78,435,Borderline,2,,,1999.32,579005.22,79,100.0,984990.76,91,100.0,2159822.38,135,68.05,874559.66,83,82.55,254287.98,47,90.44
P3040,Dam Reinforcement,Power Plant,Low,1950162,68,72,63,5.28,0.52,283,Feasible,1,,,321.64,114436.55,40,52.37,215420.4,51,79.8,385374.97,44,47.21,1020955.88,104,94.84,213974.21,44,85.78
P3041,Dam Reinforcement,Water Infra,Low,2274634,87,81,99,2.16,0.97,371,Not Feasible,1,,,1046.04,294961.32,62,98.36,404613.72,96,100.0,912663.97,104,44.68,479333.21,62,63.92,183061.78,47,87.25
P3042,Dam Reinforcement,Road,High,3755063,76,85,82,8.84,0.81,351,Feasible,3,,,7360.32,1020113.8,125,100.0,669153.35,65,100.0,907540.37,77,78.04,423563.16,47,50.86,734692.32,37,45.16
P3043,Dam Reinforcement,Building,Low,6052683,94,97,61,0.85,1.0,416,Not Feasible,1,,,2367.95,435956.49,41,90.78,922192.24,51,100.0,1702997.3,76,68.18,1457460.35,100,100.0,1534076.63,149,61.7
P3044,Dam Reinforcement,Water Infra,Medium,2228807,92,38,83,4.44,0.77,505,Feasible,2,,,868.78,294907.35,101,48.11,413595.47,117,53.65,813477.73,143,20.83,490693.26,89,31.56,216133.18,56,35.86
P3045,Dam Reinforcement,Water Infra,High,1122775,62,52,73,8.49,0.86,560,Feasible,3,,,433.08,153161.0,96,60.82,223658.63,117,71.13,450030.1,190,32.3,177905.58,99,48.06,118019.7,58,47.69
P3046,Smart Solar Grid,Bridge,High,6163515,62,92,97,6.16,0.53,482,Not Feasible,3,,,1079.61,411839.25,34,71.59,1450808.57,110,100.0,2611935.42,199,100.0,855642.44,59,62.38,833289.32,80,30.69
P3047,Urban Flyover,Road,High,5514276,71,90,96,2.92,0.82,179,Not Feasible,3,,,11784.06,1190515.09,65,100.0,982387.09,27,100.0,1433484.78,40,75.7,695199.87,25,55.14,1212689.17,23,40.44
P3048,Highway Expansion,Building,Medium,5463158,77,69,90,4.21,0.88,523,Feasible,2,,,2725.84,242006.62,30,61.88,825980.84,79,100.0,1684109.57,101,58.7,1655066.67,144,73.32,1055994.3,168,28.68
P3049,Urban Flyover,Road,Medium,1414600,96,73,95,7.07,0.89,141,Feasible,2,,,2531.03,323206.85,51,100.0,255566.2,27,100.0,349161.75,29,64.32,186999.35,19,44.14,299665.86,16,31.74
P3050,Smart Solar Grid,Building,High,3269070,94,53,56,9.73,0.89,503,Feasible,3,,,1243.64,119765.7,41,50.89,448650.78,65,91.59,974088.79,116,41.94,1069087.17,144,54.19,657477.56,137,26.39
P3051,Industrial Complex,Road,Low,5413359,71,80,23,8.93,0.61,245,Borderline,1,,,14506.22,1333983.79,82,100.0,798487.34,47,100.0,1508110.34,57,69.01,522079.51,28,40.75,1250698.03,30,40.25
P3052,Urban Flyover,Road,High,3033901,92,87,21,3.42,0.99,222,Borderline,3,,,9169.28,749625.26,80,100.0,463334.45,39,100.0,829766.58,49,80.14,355696.52,28,43.7,635478.19,27,53.59
P3053,Industrial Complex,Bridge,High,3831569,68,62,63,9.98,1.0,507,Not Feasible,3,,,609.44,302781.16,49,51.6,915325.54,121,99.95,1661613.69,202,91.87,432669.13,71,42.14,519179.48,64,24.43
P3054,Smart Solar Grid,Power Plant,Low,2448763,57,45,86,0.04,0.54,559,Feasible,1,,,298.46,197776.61,78,32.78,233444.0,102,49.18,458297.41,97,30.35,1280905.4,191,59.06,278339.59,92,53.64
P3055,Highway Expansion,Road,High,3519507,57,51,87,0.28,0.97,340,Feasible,3,,,11527.7,886620.4,108,88.56,654817.13,69,72.64,930814.51,85,41.18,342559.6,35,28.34,704695.35,43,24.27
P3056,Industrial Complex,Building,Low,6066181,91,86,95,8.24,0.64,229,Feasible,1,,,2061.45,296562.86,18,83.47,838358.74,33,100.0,1860158.38,49,58.26,1530766.08,58,93.93,1540334.95,71,42.52
P3057,Smart Solar Grid,Building,High,2256715,75,91,93,1.99,0.84,177,Not Feasible,3,,,956.98,97568.65,15,77.54,315641.18,24,100.0,578023.52,34,77.3,832263.41,49,100.0,433218.24,55,42.18
P3058,Dam Reinforcement,Bridge,Medium,1080257,97,99,81,0.61,0.67,591,Not Feasible,2,,,215.7,62456.46,39,69.72,217209.54,154,100.0,499139.15,255,100.0,172389.26,67,73.33,129062.59,75,37.03
P3059,Highway Expansion,Power Plant,High,2526534,75,59,20,2.37,0.98,184,Feasible,3,,,359.99,214173.43,20,50.37,311348.2,35,64.36,471405.57,36,39.88,1224606.57,65,78.57,305000.24,29,61.81
P3060,Dam Reinforcement,Building,Low,1824143,72,52,36,4.26,0.55,591,Feasible,1,,,695.23,116858.59,53,48.59,233128.37,75,88.3,428677.53,111,31.96,560478.8,156,65.06,484999.71,195,26.09
P3061,Highway Expansion,Bridge,Medium,4014938,92,61,35,7.31,0.75,177,Feasible,2,,,680.21,293570.9,12,46.32,985497.06,42,100.0,1661751.62,73,88.87,494497.56,24,41.1,579620.85,27,21.36
P3062,Highway Expansion,Building,Medium,4802986,62,86,28,6.24,0.71,277,Not Feasible,2,,,1979.88,346549.34,21,78.66,677661.64,41,100.0,1436632.35,68,63.83,1455121.36,62,100.0,887021.32,85,52.46
P3063,Urban Flyover,Water Infra,High,5722727,77,38,72,2.38,0.66,195,Feasible,3,,,2424.62,646491.79,36,46.01,971231.3,47,55.98,2362361.7,54,21.17,1260052.81,35,30.3,482589.4,23,36.53
P3064,Highway Expansion,Road,Medium,6118437,58,60,92,5.03,0.82,138,Not Feasible,2,,,13231.44,1469051.73,43,100.0,1060353.94,25,75.52,1496093.75,31,50.38,782157.55,20,34.06,1310780.03,18,38.37
P3065,Urban Flyover,Power Plant,Medium,1371616,69,38,78,9.26,0.57,503,Not Feasible,2,,,170.37,70168.61,69,28.43,180221.41,77,39.35,266868.36,96,26.7,702588.9,210,49.24,151768.73,51,46.28
P3066,Industrial Complex,Road,Low,2960155,68,42,28,8.15,0.86,309,Feasible,1,,,4659.47,752012.55,105,72.58,475213.03,54,49.61,768715.26,67,37.97,292082.72,35,22.15,672131.45,47,27.7
P3067,Highway Expansion,Road,High,4624064,97,87,31,3.23,0.99,369,Borderline,3,,,9746.84,1115971.63,136,100.0,823714.69,63,100.0,1257325.21,77,80.44,514601.43,48,48.11,912451.04,45,43.44
P3068,Industrial Complex,Water Infra,Low,1775158,88,32,60,9.82,0.9,479,Feasible,1,,,885.18,268966.13,87,36.32,331897.44,110,44.8,702480.53,135,22.55,304651.57,89,23.98,167162.32,58,32.35
P3069,Highway Expansion,Power Plant,Low,3710527,61,64,34,7.09,0.93,482,Borderline,1,,,565.57,340161.87,54,52.04,549860.56,75,72.84,638767.87,87,40.19,1796813.72,193,84.73,384922.99,72,70.21
P3070,Urban Flyover,Road,Medium,2768967,64,50,85,0.62,0.68,493,Not Feasible,2,,,4810.5,590090.55,173,91.24,479468.35,95,69.73,679414.44,109,40.87,386616.08,56,25.88,633377.57,60,22.28
P3071,Dam Reinforcement,Bridge,Medium,1916383,80,93,94,0.35,0.66,571,Feasible,2,,,417.91,159837.96,53,67.7,358344.33,134,100.0,823408.2,219,100.0,337408.42,74,59.46,237384.1,91,30.02
P3072,Highway Expansion,Building,Low,1279215,63,81,30,1.68,0.76,198,Not Feasible,1,,,515.07,88855.63,12,73.65,164185.26,30,100.0,337202.18,41,59.29,437924.72,55,92.29,251047.21,60,35.93
P3073,Smart Solar Grid,Building,Medium,3843236,60,63,27,7.28,0.52,203,Not Feasible,2,,,1206.88,168918.16,11,61.37,498928.72,22,100.0,895584.21,36,53.94,1405004.15,59,66.94,874800.76,74,28.5
P3074,Dam Reinforcement,Bridge,Low,4737859,75,64,74,1.84,0.97,291,Borderline,1,,,755.74,363631.83,26,48.57,1068826.28,78,100.0,2157812.36,109,99.14,558752.44,44,39.56,588836.1,33,19.91
P3075,Urban Flyover,Building,Low,1273349,91,44,25,5.11,0.57,331,Feasible,1,,,455.21,44925.3,21,38.59,151647.86,38,69.84,419613.54,83,32.45,386765.46,91,51.54,270396.84,98,27.58
P3076,Smart Solar Grid,Water Infra,High,5118893,76,35,72,0.93,0.95,493,Not Feasible,3,,,2483.21,766390.02,85,41.9,988066.27,104,48.59,2028851.98,148,19.62,848384.38,87,29.34,487200.36,69,35.55
P3077,Industrial Complex,Bridge,Low,2960584,60,61,39,9.21,0.54,564,Feasible,1,,,603.67,254848.44,45,43.15,597489.55,166,100.0,1287358.4,202,93.88,432831.8,84,41.95,388055.81,67,20.56
P3078,Urban Flyover,Water Infra,Medium,4733003,87,81,58,3.44,0.91,268,Feasible,2,,,1979.82,763499.69,46,99.82,816334.9,55,100.0,1949147.33,83,45.41,930575.61,48,68.18,273445.47,36,75.72
P3079,Dam Reinforcement,Power Plant,High,6585709,83,57,91,9.08,0.58,129,Feasible,3,,,1026.02,443725.29,13,46.08,824105.2,21,60.22,978521.36,23,35.29,3597201.39,52,80.21,742155.76,19,63.19
P3080,Industrial Complex,Building,High,6615478,92,93,53,9.45,0.52,149,Borderline,3,,,2542.7,319147.4,14,91.68,909696.56,18,100.0,1581916.8,25,73.62,1935469.97,45,100.0,1869247.28,46,38.53
P3081,Industrial Complex,Water Infra,Medium,2416207,68,48,76,0.06,0.86,399,Not Feasible,2,,,966.87,302541.34,62,53.17,455251.1,88,63.79,1070990.74,136,32.84,447457.31,72,44.86,139966.51,40,45.33
P3082,Urban Flyover,Building,Low,1578688,55,44,38,4.64,0.64,551,Feasible,1,,,723.94,99445.42,48,39.85,213324.66,83,70.05,414906.94,115,36.16,457157.27,117,51.25,393853.72,188,22.69
P3083,Dam Reinforcement,Power Plant,Low,5226156,95,35,90,0.25,0.86,174,Feasible,1,,,646.19,512067.0,22,30.63,649815.16,37,39.23,999041.85,29,23.44,2376658.66,64,43.6,688573.34,21,38.1
P3084,Urban Flyover,Road,High,6755892,87,67,50,9.09,0.78,479,Not Feasible,3,,,10632.59,1442772.18,181,100.0,1185788.15,89,84.27,1824219.35,96,61.48,899986.17,49,37.02,1403126.15,64,30.8
P3085,Smart Solar Grid,Building,High,3474653,98,55,59,5.18,0.55,246,Not Feasible,3,,,1154.12,154878.61,18,48.57,555521.11,32,91.43,1084687.23,45,47.52,1026371.18,73,58.75,653194.87,78,28.73
P3086,Smart Solar Grid,Power Plant,Medium,4202209,91,80,33,0.75,0.97,299,Feasible,2,,,541.47,236944.62,34,65.37,399755.48,60,89.82,751386.32,62,53.05,2250709.21,110,100.0,563413.38,33,87.07
P3087,Highway Expansion,Bridge,High,5227995,77,82,56,1.1,0.73,351,Feasible,3,,,1145.5,343496.49,31,59.76,1156925.77,107,100.0,2297395.38,125,100.0,739981.6,41,48.07,690195.76,47,30.94
P3088,Industrial Complex,Building,Low,5588645,50,85,63,3.84,0.87,500,Borderline,1,,,2328.89,316476.59,35,81.45,852915.0,64,100.0,1323935.13,122,64.23,1737408.16,119,89.07,1357910.12,160,47.01
P3089,Highway Expansion,Bridge,Low,6441017,84,88,28,9.4,0.75,541,Borderline,1,,,1276.52,424195.11,56,73.79,1262100.4,141,100.0,2945465.75,208,100.0,1011287.64,66,53.13,797968.1,70,29.76
P3090,Dam Reinforcement,Power Plant,Medium,1532726,89,99,77,6.93,0.8,570,Borderline,2,,,174.75,128674.35,89,79.83,193500.76,98,100.0,284407.86,96,69.09,773995.46,219,100.0,152147.56,68,100.0
P3091,Smart Solar Grid,Bridge,Medium,4952255,57,87,39,8.68,0.65,212,Not Feasible,2,,,890.21,346877.63,18,70.6,887278.29,54,100.0,2215476.49,89,100.0,827796.12,22,59.54,674826.48,30,38.69
P3092,Highway Expansion,Water Infra,Low,4817242,96,42,69,3.66,0.6,127,Feasible,1,,,2497.87,673291.84,23,49.91,904877.54,33,57.5,1961630.4,33,29.12,907904.15,21,32.83,369538.07,16,40.64
P3093,Smart Solar Grid,Road,Medium,6644100,56,72,39,0.43,0.77,532,Feasible,2,,,16229.54,1679641.53,197,100.0,1040183.08,86,98.97,1752667.25,121,56.12,844914.39,74,37.6,1326693.75,55,46.95
P3094,Smart Solar Grid,Bridge,Medium,5990488,60,80,55,9.74,0.72,366,Feasible,2,,,1053.12,399057.51,35,56.82,1432784.31,90,100.0,2667071.12,148,100.0,793444.99,39,59.58,698130.06,54,36.11
P3095,Smart Solar Grid,Water Infra,High,6298306,88,48,46,0.17,0.7,513,Feasible,3,,,2508.18,703876.09,98,56.38,1143937.14,106,67.66,2651065.45,144,29.16,1238592.12,95,39.59,560835.2,71,47.2
P3096,Urban Flyover,Road,High,1239968,53,50,91,9.48,0.84,572,Feasible,3,,,1860.26,269189.11,204,83.47,193600.76,100,66.8,331903.37,129,42.7,141351.29,63,26.29,303923.47,76,30.75
P3097,Highway Expansion,Power Plant,High,1288963,74,53,51,3.69,0.85,450,Feasible,3,,,152.4,100383.92,49,41.5,154829.51,83,57.32,200113.75,81,35.92,711525.81,168,73.11,122110.02,70,57.14
P3098,Industrial Complex,Power Plant,Low,3592536,61,55,20,0.1,0.52,315,Feasible,1,,,545.16,299618.79,32,47.21,503760.01,59,59.97,694218.99,48,35.87,1688906.53,121,72.21,406031.68,56,59.74
P3099,Highway Expansion,Building,Low,3975635,75,74,36,6.89,0.67,552,Feasible,1,,,1792.57,211359.57,47,61.1,627367.96,85,100.0,1167892.9,100,55.02,1130354.56,129,81.39,838660.01,191,47.59
P3100,Industrial Complex,Water Infra,Low,4301017,87,57,28,9.81,0.71,561,Feasible,1,,,1852.15,543103.44,101,68.55,764145.75,128,78.33,1874871.65,172,31.46,781192.16,101,50.08,337704.0,59,56.59
P3101,Highway Expansion,Road,High,6504381,95,58,64,9.66,0.55,282,Not Feasible,3,,,10176.66,1609201.18,88,99.7,1215878.61,52,69.25,1634245.29,62,54.4,762662.17,40,31.93,1282393.74,39,34.73
P3102,Highway Expansion,Building,Medium,1519165,61,46,85,1.61,0.62,553,Feasible,2,,,617.4,87738.19,42,42.2,250890.19,85,80.69,473689.34,104,40.19,412462.55,170,45.53,294384.73,151,21.39
P3103,Smart Solar Grid,Building,Low,5414084,92,97,51,1.81,0.53,159,Not Feasible,1,,,2295.74,377892.29,11,94.37,646395.45,23,100.0,1238551.97,33,62.65,2038961.87,44,99.24,1112282.42,47,67.04
P3104,Industrial Complex,Power Plant,Medium,4440866,86,73,64,5.66,1.0,373,Feasible,2,,,628.38,269220.09,38,63.6,560132.95,58,82.06,921627.01,56,43.93,2199303.25,150,91.28,490582.7,70,84.13
P3105,Industrial Complex,Bridge,High,4878363,95,90,28,6.37,0.87,515,Feasible,3,,,942.45,310666.25,52,67.52,1198847.73,157,100.0,2243726.23,184,100.0,561756.63,64,57.12,563366.17,57,39.47
P3106,Industrial Complex,Road,High,4243484,73,97,49,7.39,0.54,204,Feasible,3,,,9850.53,1104810.3,64,100.0,731336.36,39,100.0,1105228.14,47,85.95,439243.29,26,57.71,862865.9,29,49.47
P3107,Highway Expansion,Power Plant,Medium,4024243,65,54,57,1.81,0.51,391,Feasible,2,,,655.44,368136.19,53,46.76,473864.63,66,56.84,688041.27,63,37.72,1953473.1,131,70.75,540727.82,78,57.93
P3108,Industrial Complex,Power Plant,Low,2027557,62,96,79,9.59,0.86,197,Feasible,1,,,258.14,149185.14,22,79.29,259213.89,34,100.0,322408.36,38,62.08,1015343.91,82,100.0,281405.7,21,100.0
P3109,Highway Expansion,Bridge,High,6898885,74,31,20,6.39,0.72,332,Not Feasible,3,,,1507.53,485092.68,30,24.66,1596557.33,79,52.74,2871566.18,139,46.83,829896.78,40,19.21,1115772.03,45,11.55
P3110,Urban Flyover,Water Infra,Low,6404882,53,78,24,8.47,0.89,423,Feasible,1,,,2667.92,1023224.75,68,90.28,1198201.67,101,100.0,2506447.73,129,51.36,1240824.07,78,68.89,436183.79,47,77.41
P3111,Smart Solar Grid,Water Infra,High,2996170,60,99,82,5.4,0.96,374,Feasible,3,,,1566.66,370045.87,73,100.0,531597.01,85,100.0,1304519.62,117,55.77,536961.34,61,83.94,253046.17,39,100.0
P3112,Dam Reinforcement,Road,High,4888577,81,55,55,4.14,0.8,210,Feasible,3,,,11936.58,1149954.96,73,92.85,874395.26,39,68.31,1286660.13,53,46.57,561279.45,22,33.09,1016287.2,23,34.18
P3113,Urban Flyover,Bridge,High,6688238,98,56,84,9.77,0.59,504,Feasible,3,,,1031.21,540041.14,33,44.84,1484033.37,126,93.07,2818886.36,205,85.49,941586.02,75,40.26,903691.11,65,16.34
P3114,Industrial Complex,Bridge,High,6485931,56,47,97,5.82,0.89,312,Feasible,3,,,1061.79,477726.1,27,34.01,1618512.33,77,82.74,2689928.46,127,71.34,909498.38,45,28.57,790265.74,36,18.34
P3115,Smart Solar Grid,Building,High,2206123,95,83,92,8.67,0.98,372,Borderline,3,,,910.75,122798.26,33,68.14,348714.4,46,100.0,665761.08,65,61.23,623388.78,110,94.78,445460.48,118,51.31
P3116,Smart Solar Grid,Bridge,High,2616596,60,30,43,9.53,0.79,397,Not Feasible,3,,,523.69,169532.68,37,19.72,490946.65,109,52.28,1196694.87,156,46.11,411726.41,40,19.61,347695.38,55,12.28
P3117,Smart Solar Grid,Road,High,2785559,77,90,23,6.75,0.84,262,Feasible,3,,,4849.57,669125.34,98,100.0,429696.25,49,100.0,739335.2,57,74.13,315966.31,28,56.53,631435.91,30,36.76
P3118,Smart Solar Grid,Bridge,Low,1308449,90,32,97,5.49,0.67,363,Borderline,1,,,236.17,84779.75,20,25.09,301138.36,104,53.28,551864.86,143,47.35,191217.32,51,20.57,179448.71,45,13.72
P3119,Industrial Complex,Building,Low,4847125,72,97,87,0.04,0.69,331,Feasible,1,,,1584.4,237594.18,27,85.0,544616.4,44,100.0,1409121.27,59,63.47,1510208.8,97,100.0,1145584.36,103,60.13
P3120,Smart Solar Grid,Water Infra,High,1533634,94,70,44,0.4,0.87,314,Not Feasible,3,,,753.09,168828.06,62,79.29,272046.93,69,95.08,695689.35,86,47.21,288370.32,62,54.95,108699.34,34,73.47
P3121,Dam Reinforcement,Bridge,Low,4932747,72,66,93,2.01,0.96,389,Feasible,1,,,760.53,313674.22,32,52.49,1161751.59,110,100.0,2181695.33,142,96.89,638838.6,56,42.64,636787.27,49,29.02
P3122,Dam Reinforcement,Bridge,High,6255643,99,80,26,1.86,0.81,448,Feasible,3,,,1173.94,553048.25,42,60.33,1322218.27,128,100.0,2656024.61,166,100.0,791605.93,53,48.82,932745.94,58,26.01
P3123,Smart Solar Grid,Road,Low,1190237,77,44,32,2.55,0.89,138,Feasible,1,,,1733.15,241991.42,47,79.29,189567.2,25,54.77,327016.98,29,43.67,149357.69,20,24.03,282303.7,17,18.24
P3124,Highway Expansion,Building,Low,1856047,92,37,87,3.05,0.59,159,Feasible,1,,,835.17,129882.15,11,28.93,245415.25,23,62.94,406692.7,29,30.42,614736.42,44,40.44,459320.47,52,22.27
P3125,Industrial Complex,Bridge,Medium,5623636,96,67,62,3.6,0.61,217,Not Feasible,2,,,1079.18,435974.42,22,57.31,1316927.26,55,100.0,2513834.38,79,98.66,760637.18,28,39.45,596262.75,33,28.63
P3126,Dam Reinforcement,Road,High,6334233,75,85,76,4.21,0.77,123,Not Feasible,3,,,14678.39,1709374.89,46,100.0,961560.83,21,100.0,1600628.28,25,79.96,737715.09,15,51.94,1324953.91,16,33.9
P3127,Dam Reinforcement,Building,Low,5415677,74,76,55,0.99,0.59,152,Not Feasible,1,,,2221.18,229713.85,15,69.64,717445.13,18,100.0,1557751.14,38,62.54,1595811.95,35,85.89,1314954.94,47,31.39
P3128,Dam Reinforcement,Power Plant,High,2406368,78,39,33,0.42,0.82,418,Feasible,3,,,276.0,206410.49,55,31.71,318333.06,80,44.54,333473.38,69,24.39,1279615.96,160,52.03,268535.11,53,42.32
P3129,Urban Flyover,Building,High,1845474,68,78,91,6.74,0.65,284,Not Feasible,3,,,798.37,142406.19,23,67.43,275766.1,47,100.0,434864.61,60,50.68,522300.57,73,94.22,470136.54,81,33.26
