Project_ID,Project_Name,Project_Type,Scope_Complexity,Estimated_Cost_USD,Resource_Allocation_Score,Risk_Assessment_Score,Environmental_Impact_Score,Historical_Cost_Deviation_%,Stakeholder_Priority_Score,Time_Estimate_Days,Feasibility_Label,Unnamed: 13,Unnamed: 14,Engineered_Area,Site_Prep_Planned_Cost,Site_Prep_Planned_Days,Site_Prep_Stage_Risk,Foundations_Planned_Cost,Foundations_Planned_Days,Foundations_Stage_Risk,Structure_Planned_Cost,Structure_Planned_Days,Structure_Stage_Risk,Systems_Planned_Cost,Systems_Planned_Days,Systems_Stage_Risk,Finishing_Planned_Cost,Finishing_Planned_Days,Finishing_Stage_Risk,Site_Prep_Actual_Cost,Site_Prep_Actual_Days,Foundations_Actual_Cost,Foundations_Actual_Days,Structure_Actual_Cost,Structure_Actual_Days,Systems_Actual_Cost,Systems_Actual_Days,Finishing_Actual_Cost,Finishing_Actual_Days,Actual_Cost_Total,Actual_Time_Total,Comp_High,Comp_Low,Comp_Medium
P2940,Urban Flyover,Building,Medium,3163859,54,67,55,9.43,0.8,359,Borderline,,,1147.88,163041.05,34,55.9,368221.92,56,100.0,1028708.15,76,53.8,866481.99,78,72.55,737405.89,114,36.09,184550.5,39,434207.96,78,1162106.25,87,996259.67,97,819029.5,119,3596153.88,420,False,False,True
P2941,Urban Flyover,Road,Medium,5445655,53,94,22,8.84,0.85,384,Feasible,,,8632.52,1409724.66,134,100.0,936589.74,69,100.0,1351431.5,92,81.88,589564.4,38,57.96,1158344.71,51,43.3,1665748.04,187,1106685.99,96,1570563.35,119,670012.38,44,1298163.39,55,6311173.15,501,False,False,True
P2942,Urban Flyover,Road,High,6481391,70,47,97,0.84,0.7,152,Not Feasible,,,13275.35,1584373.18,56,80.73,1081811.22,28,59.38,1798561.05,34,44.74,706472.76,15,26.79,1310172.79,20,23.36,1753521.39,75,1173652.78,34,1924286.74,38,742871.04,15,1373072.26,20,6967404.21,182,True,False,False
P2943,Industrial Complex,Road,Medium,6478598,89,92,61,5.17,0.94,154,Not Feasible,,,14046.58,1435283.44,55,100.0,1164162.69,25,100.0,1687834.52,38,81.37,799442.1,19,45.63,1391875.25,18,46.19,1647558.97,77,1336340.01,35,1904648.29,49,872319.66,21,1519572.71,20,7280439.64,202,False,False,True
P2944,Urban Flyover,Road,Low,4735444,63,80,64,2.25,0.99,368,Borderline,,,13601.24,942763.58,139,100.0,899441.1,62,100.0,1183331.36,81,64.95,626837.2,46,46.44,1083070.76,41,49.41,1031266.5,188,983877.08,84,1253172.98,94,652295.71,49,1130257.66,44,5050869.93,459,False,True,False
P2945,Smart Solar Grid,Power Plant,Medium,4541483,88,38,63,4.11,0.75,169,Borderline,,,520.57,434848.73,24,28.12,645255.84,26,43.31,822914.36,27,25.23,2169791.78,61,52.13,468672.3,30,41.21,455681.41,24,686158.76,28,859914.45,26,2326841.29,69,497378.39,32,4825974.3,179,False,False,True
P2946,Smart Solar Grid,Water Infra,Low,3592631,80,42,52,8.77,0.7,399,Feasible,,,1864.14,453914.6,61,50.25,627027.73,97,55.89,1645256.69,132,26.01,613347.41,69,38.41,253084.57,41,39.44,498459.39,66,692258.61,108,1765014.18,126,665944.96,70,275060.38,42,3896737.52,412,False,True,False
P2947,Highway Expansion,Road,Medium,2684351,63,69,79,5.28,0.74,591,Feasible,,,4308.47,615036.88,193,100.0,480703.82,119,89.76,661341.28,133,63.6,335675.76,63,37.78,591593.26,84,36.18,699951.06,270,541978.76,159,727742.59,159,360411.89,66,634208.79,87,2964293.09,741,False,False,True
P2948,Smart Solar Grid,Building,High,6920909,55,84,89,3.34,0.93,361,Feasible,,,2903.08,299153.82,23,72.35,1024288.77,45,100.0,1801011.44,82,59.6,2401495.44,106,94.0,1394959.53,105,53.05,333222.71,30,1170357.61,65,1982265.89,100,2728993.97,150,1525857.89,124,7740698.07,469,True,False,False
P2949,Highway Expansion,Bridge,Low,2512760,61,72,96,2.08,0.82,271,Feasible,,,512.52,145958.01,29,48.61,657872.51,60,100.0,1008924.07,102,100.0,319356.03,39,52.42,380649.38,41,26.8,149985.78,31,709157.32,81,1087575.3,138,329361.16,43,383017.97,39,2659097.53,332,False,True,False
P2950,Smart Solar Grid,Bridge,Low,2462436,65,73,45,8.0,0.52,266,Borderline,,,508.99,174060.72,15,55.03,458635.18,79,100.0,1170170.71,99,100.0,305570.35,33,51.28,353999.04,40,31.1,190394.9,17,523057.92,107,1334540.13,134,333057.6,36,378436.14,39,2759486.69,333,False,True,False
P2951,Industrial Complex,Building,Medium,4557689,66,97,40,6.25,0.77,158,Not Feasible,,,1504.6,219544.24,15,84.08,578842.89,23,100.0,1303439.71,36,59.82,1378735.36,36,100.0,1077126.81,48,57.99,247814.15,20,662973.4,32,1438353.97,42,1579124.3,50,1186563.86,56,5114829.68,200,False,False,True
P2952,Highway Expansion,Building,High,5446228,94,62,21,4.68,0.51,308,Feasible,,,1762.88,359489.18,19,48.75,846101.16,37,100.0,1415880.9,58,40.57,1408263.25,99,75.63,1416493.51,96,36.68,396243.83,22,978182.05,54,1548469.79,64,1592030.8,130,1543348.57,104,6058275.04,374,True,False,False
P2953,Dam Reinforcement,Building,High,3880593,72,53,66,2.17,0.89,144,Feasible,,,1420.08,239867.16,9,51.1,658535.22,19,97.32,998121.67,24,38.74,1226940.21,40,55.84,757128.74,52,21.99,258541.69,11,741016.8,27,1063178.28,26,1328425.69,48,793472.96,52,4184635.42,164,True,False,False
P2954,Dam Reinforcement,Water Infra,High,2863236,63,65,49,3.34,0.66,363,Feasible,,,1410.66,287598.41,65,74.59,530391.88,74,85.7,1199808.35,115,45.61,628965.47,63,57.81,216471.89,47,61.29,320542.79,85,597260.01,101,1301182.88,131,690066.91,76,238282.59,58,3147335.18,451,True,False,False
P2955,Smart Solar Grid,Bridge,Low,3346582,56,39,46,9.6,0.74,342,Not Feasible,,,540.03,176501.02,21,29.92,851613.49,93,66.88,1473148.8,125,57.46,471353.15,54,26.15,373965.54,50,14.59,191267.29,20,955978.46,109,1639081.57,141,508917.36,52,399219.88,45,3694464.56,367,False,True,False
P2956,Dam Reinforcement,Water Infra,Low,4573465,95,49,90,5.2,0.9,349,Borderline,,,2060.48,606025.82,54,57.95,725594.13,79,70.75,1722571.45,109,27.53,1108827.19,62,41.65,410446.4,45,47.11,648501.41,61,785844.28,94,1790302.46,105,1168262.24,64,434713.78,48,4827624.17,372,False,True,False
P2957,Smart Solar Grid,Road,High,4767255,81,41,39,4.01,0.52,272,Feasible,,,10130.53,1133013.09,97,74.58,758817.1,48,54.03,1273112.46,64,32.74,570848.02,29,21.35,1031464.34,34,22.3,1282042.25,126,842206.79,57,1384479.17,68,613936.92,29,1110353.43,34,5233018.56,314,True,False,False
P2958,Smart Solar Grid,Bridge,High,2599792,64,91,69,5.21,0.58,530,Borderline,,,455.61,211022.38,31,70.97,448072.04,144,100.0,1229855.29,205,100.0,379378.42,72,59.6,331463.87,77,35.3,238416.73,40,519961.8,209,1427176.24,297,424077.75,88,362020.63,83,2971653.15,717,True,False,False
P2959,Dam Reinforcement,Building,Low,5474770,93,47,42,7.79,0.7,407,Borderline,,,2252.38,356178.63,29,41.91,649277.32,49,82.27,1455472.56,99,35.8,1696251.36,113,49.11,1317590.14,117,25.91,384679.12,30,728394.07,62,1562717.5,100,1844640.68,122,1401167.79,112,5921599.16,426,False,True,False
P2960,Dam Reinforcement,Water Infra,Medium,1450930,66,92,32,3.4,0.61,514,Borderline,,,587.92,184380.89,87,100.0,260343.47,117,100.0,556579.38,170,63.88,363153.91,77,70.85,86472.35,63,85.87,205326.6,122,289918.55,163,599454.72,203,393691.46,95,95058.67,83,1583450.0,666,False,False,True
P2961,Urban Flyover,Power Plant,High,6592920,90,54,23,1.79,0.67,572,Feasible,,,1002.94,487994.13,59,44.61,804800.36,103,56.64,1286422.85,107,37.23,3344633.01,197,72.72,669069.65,105,58.8,520577.4,67,868423.85,124,1362621.85,116,3663965.55,255,723438.8,127,7139027.45,689,True,False,False
P2962,Highway Expansion,Bridge,Medium,5747647,96,41,33,5.85,1.0,227,Feasible,,,1152.81,418324.25,18,33.95,1391716.78,61,69.94,2447862.26,86,63.91,707038.75,34,24.2,782704.95,28,13.01,448502.27,19,1544053.52,75,2700498.44,103,750896.45,33,822174.26,26,6266124.94,256,False,False,True
P2963,Smart Solar Grid,Building,Medium,3402187,93,50,39,6.65,0.91,152,Feasible,,,1193.55,176027.77,12,50.06,476636.16,18,87.05,845899.4,33,35.35,1301733.93,46,53.3,601889.73,43,24.25,193123.46,13,541347.63,24,915051.71,34,1432564.03,52,644113.85,42,3726200.68,165,False,False,True
P2964,Dam Reinforcement,Building,Low,6904828,83,54,32,7.13,0.94,522,Not Feasible,,,3446.22,498180.68,49,47.16,1051627.4,68,87.38,1543319.0,96,45.53,2208899.86,135,59.66,1602801.05,173,30.28,538084.04,52,1179487.71,87,1664341.29,102,2414308.45,153,1703276.18,169,7499497.67,563,False,True,False
P2965,Highway Expansion,Road,High,4498408,54,40,22,8.82,0.97,482,Feasible,,,7211.68,985099.63,165,65.0,724089.7,98,55.11,1122027.83,113,36.89,607593.45,52,22.87,1059597.39,53,20.13,1152485.06,206,839258.31,117,1278032.37,123,682714.4,52,1187413.38,52,5139903.52,550,True,False,False
P2966,Dam Reinforcement,Water Infra,High,3365600,94,93,97,3.71,0.67,230,Borderline,,,1841.36,412892.22,42,100.0,661833.69,48,100.0,1390111.6,80,51.14,614032.06,37,74.19,286730.42,24,95.06,472960.68,61,758118.71,70,1521618.87,93,686859.34,48,326969.57,34,3766527.17,306,True,False,False
P2967,Dam Reinforcement,Road,Low,4677361,76,79,66,0.75,0.65,240,Borderline,,,6712.93,1025213.92,82,100.0,822342.63,49,100.0,1317324.07,55,69.92,483513.1,27,46.22,1028967.28,27,33.52,1097495.78,111,880321.22,66,1371638.33,66,492296.72,29,1034942.28,27,4876694.33,299,False,True,False
P2968,Urban Flyover,Power Plant,Low,6403252,72,91,22,9.58,0.62,135,Feasible,,,789.32,591215.88,15,77.61,655837.16,25,100.0,1236687.14,24,58.7,3216317.88,48,100.0,703193.94,23,98.06,670388.63,19,759115.12,34,1377690.6,27,3722807.56,65,812493.94,31,7342495.85,176,False,True,False
P2969,Smart Solar Grid,Power Plant,Medium,4038915,89,78,20,4.35,0.92,346,Not Feasible,,,596.32,360126.26,41,65.22,546239.45,50,85.43,577927.53,58,56.97,2055957.14,147,99.31,498664.63,50,83.06,391928.0,49,605755.08,66,624091.44,67,2309119.56,205,551789.29,65,4482683.37,452,False,False,True
P2970,Smart Solar Grid,Road,High,1091006,63,43,43,6.23,0.84,130,Borderline,,,2024.3,260075.01,48,74.74,192548.88,23,59.6,284323.79,30,34.82,136994.49,14,26.32,217063.83,16,19.52,298197.18,63,217662.92,28,313891.47,32,149998.66,14,236093.87,16,1215844.1,153,True,False,False
P2971,Industrial Complex,Bridge,Low,5151785,64,30,54,6.66,0.62,322,Feasible,,,992.94,415464.75,23,22.73,1024860.63,86,48.8,2437649.38,110,45.15,669932.07,54,19.71,603878.17,50,13.6,435284.05,22,1101121.04,93,2609921.45,116,699817.86,50,627037.49,44,5473181.89,325,False,True,False
P2972,Urban Flyover,Bridge,Low,5078584,92,54,33,5.47,0.69,321,Not Feasible,,,1124.73,327693.28,27,42.93,1116970.21,84,88.51,2129459.77,119,81.75,778831.17,52,36.74,725629.57,39,20.06,346246.04,28,1231788.45,109,2333772.18,149,818041.42,53,749899.05,36,5479747.14,375,False,True,False
P2973,Highway Expansion,Road,High,5323654,82,88,86,2.05,0.75,217,Feasible,,,11054.91,1314512.19,80,100.0,834744.02,39,100.0,1408734.35,46,81.85,638855.4,30,51.41,1126808.03,21,37.63,1495275.16,116,949532.47,57,1576013.63,62,694605.94,35,1209083.43,23,5924510.63,293,True,False,False
P2974,Urban Flyover,Road,Medium,1688725,80,98,32,7.55,0.76,235,Feasible,,,3303.75,348303.44,81,100.0,288674.28,42,100.0,478739.55,55,87.11,186427.4,31,59.65,386580.34,27,52.18,404533.16,113,335277.54,59,549511.11,73,208581.54,36,429470.65,31,1927374.0,312,False,False,True
P2975,Highway Expansion,Bridge,High,3903030,84,34,66,8.04,0.94,572,Feasible,,,802.87,324829.36,60,25.62,965239.18,141,60.17,1584629.82,219,51.78,441277.35,69,21.1,587054.3,83,11.34,361036.36,61,1108969.59,172,1806183.69,256,488302.67,69,643405.31,78,4407897.62,636,True,False,False
P2976,Smart Solar Grid,Water Infra,Medium,1788768,66,48,69,5.53,0.69,590,Feasible,,,797.35,257178.34,111,56.29,278512.49,137,64.69,766507.9,187,30.99,341720.38,99,39.18,144848.89,57,48.84,280737.53,128,306443.75,164,816683.92,189,366981.84,105,157002.77,63,1927849.81,649,False,False,True
P2977,Industrial Complex,Road,Low,1206487,77,52,97,4.89,0.95,558,Not Feasible,,,1787.89,252618.95,212,90.08,210731.23,84,72.8,318846.52,133,43.09,153081.23,58,31.23,271209.07,71,22.81,277638.15,276,227930.53,101,335319.11,139,159159.41,57,279675.24,66,1279722.44,639,False,True,False
P2978,Industrial Complex,Building,Low,4637820,68,38,45,1.14,0.72,400,Feasible,,,1450.19,285967.11,23,37.58,785076.35,57,62.67,1527588.28,80,26.06,1135164.81,108,47.51,904023.45,132,16.18,288359.96,23,810788.53,66,1523268.13,76,1155618.22,116,892786.51,119,4670821.35,400,False,True,False
P2979,Smart Solar Grid,Water Infra,Medium,4284321,95,79,22,0.84,0.87,468,Feasible,,,1739.58,622445.75,90,91.48,828309.46,108,100.0,1687683.19,135,42.17,770317.59,79,73.1,375565.01,56,78.01,671530.57,121,900603.87,151,1738513.2,145,817068.58,99,400180.95,71,4527897.17,587,False,False,True
P2980,Dam Reinforcement,Road,High,1678841,72,45,70,3.4,0.97,351,Feasible,,,3377.28,442676.91,116,78.74,295314.21,56,55.19,407559.06,85,41.42,225977.88,54,25.58,307312.94,41,24.06,496551.75,154,324023.03,67,441344.11,94,240988.51,55,327240.55,41,1830147.95,411,True,False,False
P2981,Urban Flyover,Building,Medium,6420712,81,62,59,3.11,0.95,580,Feasible,,,2599.03,278690.91,53,58.24,968108.27,87,100.0,1627717.79,127,54.33,1916016.99,145,69.74,1630178.04,169,26.79,298329.28,62,1077222.74,122,1735979.42,145,2073320.72,178,1693189.5,167,6878041.66,674,False,False,True
P2982,Industrial Complex,Building,High,3939302,89,31,87,9.54,0.53,230,Not Feasible,,,1405.79,153085.81,12,30.72,493262.3,30,50.3,835935.41,51,19.98,1417295.3,64,37.91,1039723.18,73,16.09,173474.06,13,569574.04,35,937396.39,50,1617256.64,70,1161472.16,70,4459173.29,238,True,False,False
P2983,Dam Reinforcement,Road,Low,4452501,62,43,55,7.84,0.6,471,Borderline,,,7980.47,978795.86,161,74.61,671177.67,93,53.75,1238850.0,98,40.35,548116.91,69,24.35,1015560.56,50,21.95,1097033.72,196,737652.91,103,1344234.92,101,585596.6,65,1082461.48,47,4846979.63,512,False,True,False
P2984,Highway Expansion,Road,Low,1045232,69,30,70,6.6,0.74,537,Borderline,,,1710.66,249969.0,204,50.95,147421.57,99,40.76,287109.66,121,25.53,123568.83,57,16.64,237162.94,56,16.11,269161.34,222,157201.29,102,301675.93,115,128712.46,51,246906.22,50,1103657.24,540,False,True,False
P2985,Industrial Complex,Road,Low,3445840,84,87,20,5.18,0.72,131,Feasible,,,5924.63,885173.82,46,100.0,590414.2,23,100.0,935533.73,31,67.15,385163.41,17,55.79,649554.84,14,56.46,988473.05,62,659315.17,31,1013511.09,36,412825.16,19,696646.52,16,3770770.99,164,False,True,False
P2986,Highway Expansion,Building,Medium,6451973,54,45,52,1.67,0.82,591,Borderline,,,2072.71,318468.17,54,39.26,1185427.76,71,74.11,1856534.79,130,39.87,1768707.16,176,52.6,1322835.11,160,19.15,329946.2,57,1269336.42,89,1924575.84,138,1855975.28,199,1343992.08,151,6723825.82,634,False,False,True
P2987,Dam Reinforcement,Power Plant,Medium,6220961,58,76,26,9.78,0.97,140,Feasible,,,919.9,583528.97,15,59.97,667580.4,22,83.8,1050308.16,26,45.07,3075475.24,55,100.0,844068.24,23,86.46,665027.15,18,777922.09,29,1180172.53,28,3637376.87,77,985994.93,30,7246493.57,182,False,False,True
P2988,Highway Expansion,Road,High,2379904,78,73,71,3.75,0.56,246,Feasible,,,5936.22,538327.58,89,100.0,357410.44,40,96.14,684572.81,52,64.18,330653.4,29,44.53,468939.77,36,46.24,619403.89,129,409796.15,57,762025.24,65,361267.19,33,513195.69,41,2665688.16,325,True,False,False
P2989,Dam Reinforcement,Road,Medium,4849033,55,43,30,1.07,0.73,404,Not Feasible,,,7321.47,1028401.63,141,78.42,809608.21,71,55.42,1318356.07,89,35.13,590624.12,50,28.61,1102042.97,53,17.42,1104846.33,180,851238.8,82,1359498.73,92,605219.77,50,1116991.8,50,5037795.43,454,False,False,True
P2990,Highway Expansion,Water Infra,High,2437188,74,53,46,4.94,0.6,554,Feasible,,,950.14,251525.57,88,63.87,400312.34,126,71.69,978545.03,166,30.7,566403.17,97,49.2,240401.9,77,49.55,281708.71,109,451645.54,162,1061799.85,174,625624.18,112,265626.01,89,2686404.29,646,True,False,False
P2991,Urban Flyover,Road,Medium,2656321,80,84,33,8.74,0.95,240,Feasible,,,6365.19,554557.72,77,100.0,443211.09,40,100.0,718977.74,57,71.14,289787.73,32,42.11,649786.73,34,37.43,653198.54,108,522046.36,56,824645.79,70,323369.7,34,721830.79,36,3045091.18,304,False,False,True
P2992,Industrial Complex,Water Infra,Medium,1538645,71,44,99,8.87,0.98,243,Feasible,,,733.94,203960.84,40,51.12,259546.46,53,60.94,672234.44,75,30.37,296473.35,44,35.82,106429.91,31,41.74,228552.92,45,293557.79,62,738416.93,76,327384.14,46,118198.16,33,1706109.94,262,False,False,True
P2993,Industrial Complex,Water Infra,High,2571951,51,63,65,0.11,0.74,526,Feasible,,,1125.58,300899.98,91,72.79,483788.53,107,85.65,1117772.49,150,42.12,442209.41,101,48.61,227280.6,76,65.84,324249.23,118,527578.99,146,1170073.74,167,465783.46,116,243330.45,95,2731015.87,642,True,False,False
P2994,Dam Reinforcement,Power Plant,Low,6354552,94,31,95,8.86,0.55,152,Borderline,,,726.88,393260.68,19,24.29,654130.35,26,33.2,969368.87,23,20.68,3442995.52,65,43.47,894796.58,19,33.36,421048.7,18,706443.72,26,1034207.18,21,3755305.73,68,966506.63,19,6883511.96,152,False,True,False
P2995,Highway Expansion,Road,High,5525121,54,56,29,2.71,0.89,511,Feasible,,,15771.12,1100733.65,162,98.41,1064783.9,96,79.02,1545593.72,114,49.14,657786.08,64,29.15,1156223.65,75,24.28,1264245.38,234,1201366.8,128,1695561.1,132,707861.04,67,1238355.1,76,6107389.42,637,True,False,False
P2996,Smart Solar Grid,Power Plant,High,6832801,76,52,43,0.39,0.85,289,Feasible,,,801.7,528622.17,36,42.29,713727.28,48,61.93,1083337.99,47,31.29,3673853.18,120,69.03,833260.37,37,55.47,554815.39,40,763207.69,59,1125017.64,49,3954815.64,153,885607.27,44,7283463.63,345,True,False,False
P2997,Industrial Complex,Building,Medium,3829455,74,97,80,8.48,0.68,196,Feasible,,,1254.52,205541.49,20,74.75,599749.43,27,100.0,1003084.21,36,68.32,1243403.6,51,100.0,777676.27,63,60.72,234780.46,25,701160.63,38,1138921.39,44,1453649.83,71,876707.26,74,4405219.57,252,False,False,True
P2998,Highway Expansion,Power Plant,Low,6058994,57,43,37,8.64,0.94,572,Feasible,,,873.86,496260.46,68,37.31,657586.23,91,45.38,1098388.32,104,26.74,3054257.85,209,55.87,752501.14,99,49.69,537071.77,69,717201.15,96,1176604.41,100,3364575.14,233,824104.54,107,6619557.01,605,False,True,False
P2999,Highway Expansion,Bridge,Low,3503292,50,92,28,5.96,0.99,416,Borderline,,,726.25,224353.87,35,75.08,596401.81,119,100.0,1655871.93,136,100.0,484811.08,62,51.48,541853.32,65,40.13,245401.14,43,667473.24,161,1853197.26,184,518651.66,68,573418.34,67,3858141.64,523,False,True,False
P3000,Urban Flyover,Bridge,High,6312166,69,94,36,5.74,0.78,449,Feasible,,,1161.65,381089.86,36,72.18,1264266.39,121,100.0,2940401.52,168,100.0,773378.59,58,55.44,953029.64,65,44.96,433525.52,46,1475539.55,176,3431775.74,244,866054.6,69,1056636.6,74,7263532.01,609,True,False,False
P3001,Smart Solar Grid,Bridge,High,3190421,93,97,77,8.13,0.78,182,Not Feasible,,,631.71,265518.58,17,76.73,764335.64,50,100.0,1295958.51,66,100.0,374848.26,23,59.43,489760.01,26,32.48,310026.1,22,911744.86,73,1545896.14,96,430649.85,28,548354.61,28,3746671.56,247,True,False,False
P3002,Industrial Complex,Water Infra,High,4366823,72,92,32,7.86,0.65,389,Feasible,,,2073.63,545688.75,80,100.0,811769.4,83,100.0,1767313.04,101,61.48,886446.75,73,79.44,355605.05,53,82.93,650240.18,116,967300.64,120,2032176.44,124,1036542.88,97,417161.69,72,5103421.83,529,True,False,False
P3003,Urban Flyover,Bridge,Low,3610469,81,93,69,8.9,0.79,335,Feasible,,,784.86,233862.62,35,69.17,918634.03,92,100.0,1532387.0,117,100.0,474543.35,54,63.94,451042.01,38,37.42,261469.57,42,1056692.93,125,1762685.08,158,527966.8,63,489311.24,39,4098125.62,427,False,True,False
P3004,Smart Solar Grid,Power Plant,Medium,3167354,60,61,25,5.53,0.72,309,Feasible,,,477.31,188349.99,37,46.29,470423.38,49,68.37,577445.1,46,39.87,1522649.28,125,80.12,408486.26,52,70.36,203592.46,41,519223.8,60,620345.68,49,1699088.11,161,451701.3,64,3493951.35,375,False,False,True
P3005,Industrial Complex,Road,Low,2097353,88,42,70,9.68,0.65,194,Feasible,,,5136.84,437847.13,61,75.15,389737.76,36,59.03,565890.33,42,34.13,275242.81,28,24.66,428634.97,27,17.03,497953.95,74,436594.6,41,619020.49,42,298327.56,26,461125.33,24,2313021.93,207,False,True,False
P3006,Urban Flyover,Water Infra,Medium,6047999,96,95,55,9.96,0.53,293,Feasible,,,3038.09,742727.02,46,100.0,1261162.16,65,100.0,2551813.05,89,68.32,1119164.52,50,75.96,373132.25,43,86.77,881728.53,64,1497188.92,91,2942139.09,109,1299580.08,63,437636.38,57,7058273.0,384,False,False,True
P3007,Smart Solar Grid,Water Infra,High,5385010,73,48,90,1.17,0.63,186,Not Feasible,,,2171.96,722057.39,30,60.14,1080643.99,43,67.39,2289010.06,58,29.73,986475.89,31,39.08,306822.68,24,43.66,777866.38,37,1172130.14,54,2395196.39,60,1041610.92,34,325399.26,27,5712203.09,212,True,False,False
P3008,Industrial Complex,Bridge,Low,5818750,60,53,44,8.5,0.6,212,Not Feasible,,,926.84,463352.47,20,38.67,1276115.2,51,89.2,2456475.25,87,85.15,866442.33,29,31.81,756364.76,25,20.17,501494.44,20,1448353.48,66,2777660.86,111,931572.04,29,804045.98,23,6463126.8,249,False,True,False
P3009,Smart Solar Grid,Building,Low,5991536,78,40,30,5.0,0.77,172,Borderline,,,2343.77,219412.7,13,34.81,960598.52,21,67.52,1519346.31,43,29.11,1866115.43,50,46.98,1426063.04,46,21.58,229283.79,13,1035544.84,25,1578954.25,42,1973003.53,53,1471167.36,43,6287953.77,176,False,True,False
P3010,Highway Expansion,Building,High,1824255,75,88,63,3.88,0.8,555,Feasible,,,877.85,92094.99,30,71.96,333908.76,78,100.0,542957.3,124,61.74,502605.64,138,100.0,352688.3,185,40.11,102873.54,39,382745.05,113,600721.17,152,576114.93,200,382260.49,204,2044715.18,708,True,False,False
P3011,Dam Reinforcement,Road,High,4471750,65,44,33,6.13,0.8,213,Feasible,,,14247.13,1098778.46,75,77.71,644601.41,39,55.65,1156119.47,51,40.46,555683.82,23,23.06,1016566.84,25,23.11,1277526.94,99,734123.66,47,1297735.31,56,613319.64,23,1122060.53,25,5044766.08,250,True,False,False
P3012,Dam Reinforcement,Power Plant,Medium,5475156,84,39,48,0.56,0.69,232,Feasible,,,644.06,514566.83,23,33.15,606970.85,43,40.92,815983.62,42,25.22,2777412.64,85,50.42,760222.06,39,45.29,523444.79,24,622086.68,46,823690.82,41,2872559.98,95,782425.47,43,5624207.74,249,False,False,True
P3013,Highway Expansion,Bridge,Medium,3765331,69,70,93,5.06,0.71,348,Not Feasible,,,692.06,359890.4,35,48.36,698894.88,101,100.0,1688068.62,139,100.0,488311.24,38,43.78,530165.87,36,27.44,388131.94,39,790866.58,141,1910211.53,194,524329.6,41,560359.73,36,4173899.38,451,False,False,True
P3014,Smart Solar Grid,Power Plant,Low,1588158,95,56,69,8.71,0.92,369,Feasible,,,201.18,98585.61,49,43.63,214626.88,58,60.73,286572.86,70,34.89,842486.43,139,79.52,145886.22,53,61.22,107340.08,51,237514.87,66,309407.68,70,948845.37,173,161518.23,61,1764626.23,421,False,True,False
